,content,data,place
2361,메리크리스마스이브 아침 일찍 제가 가장 사랑하는 장소 영월 5일장에 다녀왔지용 홍합이 싱싱하길래 오늘 깜짝메뉴로 페코리노 치즈를 곁들인 홍합찜 준비합니당 드시다가 자작한 국물에 면 추가 하셔도 맛있지요 오늘도 좋은 하루 보내시고 드시러 오세요 살롱드림스테이크하우스 영월맛집 영월파스타 영월스테이크 영월핫플 영월가볼만한곳 영월 영월와인 영월 노키즈 스페셜메뉴,2019-12-24,살롱드림
2362,12 23일 많이 도와주셔서 이렇게 오픈하게되었습니다 항상 발전하는 살롱드림 되겠습니다 떡드시러 오세요 개업 영월맛집 영월 영월군 영월파스타 영월스테이크 영월와인 비스트로펍 로컬맛집 로컬양식당 로컬청년 숙성스테이크 영월와인맛집 영월핫플 노키즈,2019-12-23,살롱드림
2363,여청년회 송년모임감사의 만찬감사합니다 대구청구교회 여청년회 노키즈 노남편 만찬 감사 송년모임 시크릿쥬쥬 함께 앙뜨레누보 수성못 코스요리,2019-12-22,앙뜨레 누보
2364,앞산카페 크리스마스분위기 커피플라자 주말오후,2019-12-22,커피플라자
2365,맛커 즐커 기분이업 맛난커피 앞산카페 커피플라자,2019-12-22,커피플라자
2366,송년모임 80친모임 2019년끝자락 노키즈 자유몸으로 이밤에끝을잡고 새벽귀가 양고기 우리양 신신닭발 노래주점 친구선물 팔찌선물 탐탐카페 커피해장 이젠가정으로 돌아갈시간 즐거운시간 소중한시간 제주친구들 추억만들기 몇년만의밤마실여인 수고혔엉 멋져브러 함께못한여인 신년모임서보즈앙 우리이대로 행복하자아프지말고,2019-12-21,
2367,시 글 애 어른 애른이 애늙은이 아이란 아이다울때 뭐가맞는지 키즈 노키즈 에스키즈,2019-12-21,
2368,간만에 노키즈 데이트 불금 인계동 인계동데이트코스 비스트로브로 BRO 인계동맛집 와인 분위기 몬테스알파 montesalpha MONTESALPHA WINE 와인추천 묵직한바디감 너무좋다 맛있는와인 오랫만에 새벽공기 마셔봤네,2019-12-21,
2369,영월맛집 영월파스타 영월스테이크 영월와인 영월 영월핫플 영월 노키즈 어른들아지트,2019-12-20,살롱드림
2370,20191217 릿터20호 릿터1 20호를 다 읽지도 못했는데 21호가 와서 좀 스스로한테 실망했다 바쁘기도 진짜 바쁜 날들이었지만 여전히 카카오프렌즈 게임에 빠져서 책 읽을 시간보다 게임하는 시간을 더 썼다는 것을 내가 제일 잘 알기 때문이다 그래도 틈나는 대로 읽고 싶어서 여기저기 참 열심히도 들고 다녔다 덕분에 여태까지의 릿터중에 제일 꼬깃꼬깃해졌다 2 여전히 좋은 글이 가득하다 20대 이후 늘 교육에 대해 생각했고 결혼하면서는 늘 아이를 낳을까 말까가 고민의 범위 안에 들어가 있어서 그런지 노키즈 라는 이번 주제는 흥미롭고 또 가깝게 느껴지면서 생각할거리를 잔뜩 주었다 3 치마만다응고지아디치에 님과 정세랑 작가님 인터뷰가 특히 좋았고 소영현 님의 아디치에의 소설들에 대한 리뷰를 읽고는 보라색히비스커스 에스 이보어를 번역해주지 않아 조금 불편하게 생각했던 내 태도에 대해 반성하게 됐다 4 이번에는 시가 좋았다 여전히 완벽히 이해했다고는 할 수 없지만 그냥 내가 알거같은 그런 감정이 읽히는게 좋았다 5 늘 그랬지만 어느 것 하나 뺄 것 없이 좋다 p 45흑인 우주인 이야기가 없으면 흑인 어린이만 불행한 게 아니에요 많은 연구에서 아이들은 책 속 주인공을 자신의 친구로 인식한다고 하거든요 살령 평생 흑인을 만나 본 적이 없대도 책에서 읽었다면 서로 이해할 확률이 높아요 하지만 흑인을 듣도 보고 못한 아이들은 혐오나 편견을 갖기 쉽죠 p 77그때의 나를 부정하는 일 그런 건 외로운 일이다 나를 잘 사귀는 일과 타인을 잘 사귀는 일은 크게 다른 일이 아닐 것이다 p 78좋은 문학은 협소한 우리의 인식을 확장한다 독서에 관한 한 위험한 말이 아닐 수 없다 좋은 문학은 인식의 폭을 넓히지 않는다 인식의 견고함을 일그러뜨린다 세계를 바라보는 눈을 뒤흔들며 지금껏 확신했던 인식을 무력한 회의로 빠뜨린다 p 93얼마나 많은 여성들이 실제로 성폭력을 당하고도 거짓말을 한다고 비난받을까 알 수 없다 그런 통계는 존재하지 않기 때문이다 p 235젊다고 해서 반드시 즐겁고 기쁜 것만은 아니다 오히려 모든 일에 어쩐지 어색하고 미숙하며 가시가 돋쳐 있으며 더할 나위 없이 고독하기도 하다 제스책장 소장용 제스책장 소장용 내돈내산 제스책장 잡지 민음사 minumsa books,2019-12-20,
2371,아린이없는 Sweet coffee 낙도맨션 노키즈,2019-12-20,
2372,책 책스타그램성열이형 아니 박지원 작가 comic park 의 책이 왔다 그리고 나의 스릉 루시드폴 포토에세이집도 왔다 그리고 요즘 재미있게 읽고 있는 간행물 릿터 wee어쩐 일인지 릿터의 주제는 노키즈 였고 패밀리 라이프스타일 매거진 wee의 주제는 아이들과 잘먹는 법이었는데 출산을 앞두고나의 육아 라이프를 미리 그려볼 기회가 되어 여러모로 좋았던 것 같다 그리고 완전 빠져버린 정세랑작가 덧니가보고싶어12월동안 읽을 것이 많아 즐거운 임신 후기 곧 이런 차분한 독서생활도 끝이 나겠지 갠차나 독서 독서스타그램 책 간행물 정세랑 덧니가보고싶어 읽기 내내읽다가늙었습니다 너와나 일상 일상스타그램 책추천,2019-12-20,
2373,영월맛집 영월파스타 영월스테이크 영월와인 영월 영월핫플 영월 노키즈 어른들아지트,2019-12-19,
2374,노키즈로 밝은시간에 좋은사람들과 황리단가서 점심먹고 커피마시는 이기분 따뜻한 털실내화선물도 감사해요 경주파스타 아덴 노키즈 JAJU 워킹맘의비애 육아소통 유투브 농신구독 또만나요담주에,2019-12-17,
2375,밤마실트리보다작은 아이 이숲 노키즈 아님 굳굳,2019-12-16,
2376,첫줄2019년 12월 13일 적어두다 1 노키즈존 논란이 있을 때마다하고 싶은 말이 많아도 보통 가만히 있었다 본인이 논리적이라고 믿는 사람과대거리하는 건 굉장히 피곤한 일이고들어가는 열정에 비해 성과도 별로인경우가 많기 때문이다 겨울왕국2가 개봉하고영화관을 노키즈로 해야한다는 얘기가 나왔다 2 노여자 노남자 노20대 노60대 노아시안 노장애인 노게이 ZONE이라는 말 자체가 나올 수 있을까 아이가 미운 게 아니라 방치하는 부모가 싫다 가게 주인도 손님을 가려 받을 자유가 있다 다른 손님들이 불쾌해 하니까 우리는 남자 출입을 금지합니다 일부 남자 들이 큰소리로 떠들고 폐를 끼쳐서요 남자 가 미운 게 아니라 방치하는 동행이 싫어서요 같은 논리가 통할까 3 아이 를 빼고 다른 말을 넣을 수 없다면아이도 넣으면 안 된다 노키즈라는 말 자체를 누가 만들었는지 모르겠지만저런 말이 일상에서 쓰이는 것 자체가 불편하다 특정 사례를 전체에 적용해서 집단 자체를 부정하는 것 이게 바로 혐오 다 뭐 이해가 안 된다면 굳이 논쟁하고 싶지 않다 노키즈존 노키즈 뭐라는 거야,2019-12-13,
2377,뷰맛집 노키즈 미지근한라떼,2019-12-12,경상남도 김해
2378,Whatever it is 노키즈,2019-12-11,삼성동
2379,난 진정 몰랐었네 모과가 이렇게 예쁜지 카페앞 모과나무에 모과가 열리면 노랗고 반질반질 예쁜모양만 골라 바구니에 담던 난 진정 몰랐었네 감성모과 모과에대해너무몰랐네 모과 여행오니썩은모과도예뻐보이지 감성카페 노키즈 부산여행 진짜를만났다,2019-12-09,
2380,리얼 진짜 옥산카페 차맛은쏘쏘 노키즈 키즈 둘다가능 윤이네방판,2019-12-06,
2381,이번여행 컨셉은 완즈이 노키즈,2019-12-06,Jeju-do
2382,흥행몰이중인 겨울왕국2 노키즈존 논란 겨울왕국 겨울왕국2 노키즈존 노키즈 인권 어린이 영화 영화관람 영화후기 frozen frozen2 nokids movie,2019-12-04,
2383,며칠 전 어린이집 유아 성폭행 사건이 있었다 딸은 커녕 자식도 없지만 과연 내 딸이었다면 분노하지 않을 수 있었을까를 아니다 그보다 과연 저 아이가 내 아들이었다면 과연 가만히 놔뒀을까 라는 분노가 치밀었다 범죄자 취급하지 말라니 스타트업의 제품은 대표에게 자식과도 같다 애지중지 하기도 하고 내 뜻대로 움직여 줬으면 다른 사람들이 이뻐해줬으면 그리고 나중에는 효자노릇 했으면 하지만 참 맘처럼 쉽지 않다 아주 노란 떡잎을 품은 범죄자를 매로 다스리는 게 아니라 범죄자 취급하지말라는 부모나 가망 없는 서비스를 붙잡고 늘어지며 고객이 몰라준다고 하소연 하는 대표는 서로 상황은 아주 다르지만 안타깝게도 비슷한 면이 있다 자식은 바르게 잘 키워야 마땅하지만 오직 사랑으로 키우며 천하의 상놈의 자식의 피를 그대로 물려주는 무뇌한 부모들이 많다 잘 안되는 제품의 무엇이 잘못된 건지 모르고 허공에 삽질만 하다가 고객에게 외면받지만 고객이 제품을 모른다고 헛소리 하는 스타트업 대표도 많다 이들의 공통점은 잘 못 기른 자식이 결국 내 목을 조른다는 것을 망각하고 있다 바르게 잘 키우는 단순한 방법은 이렇다 사랑을 가득 담고 그리고 객관적으로 어떤 문제가 없는지 다른 사람에게 해를 가하지는 않을지 어떤 것을 더 가르쳐야 할지그리고 잘못 된 행동을 했을 때는 사랑의 매를 아끼지 않아야 한다 잘 못 된 행동은 반드시 바꿔야 한다 안 그러면 어떻게든 종국에는 내 목을 조르게 된다 만약 이를 무시하고 오직 사랑으로 오냐오냐 애지중지 키운다면 내 맘대로 만든 제품은 언젠가는 내 목을 조르며 아끼는 사람들을 가난의 구렁텅이에 밀어 넣을 것이고 제 멋대로 키운 아이는 남을 향해 들이밀던 칼을 언젠가는 내 목에 들이밀게 될 것이다 그때는 이미 후회해도 늦었다 자식 제품 을 사람 정상 이 아닌 고삐 풀린 망아지 쓰레기 로 기른 대가는 온전히 내가 치러야 한다는 것을 명심해야 한다,2019-12-04,
